borrowrate,isborrowerhomeowner,investors,rating
0.29,False,15,4.07224258423391
0.1415,False,31,5.0
0.0667,False,1,4.07224258423391
0.2005,False,88,4.0
0.1599,True,1,5.0
0.197,True,5,4.0
0.29,False,13,4.07224258423391
0.0809,True,1,7.0
0.3125,False,23,1.0
0.18,True,494,4.07224258423391
0.2909,True,12,2.0
0.261,True,12,3.0
0.196,False,1,3.0
0.1249,False,74,6.0
0.225,False,100,4.07224258423391
0.1519,False,81,5.0
0.24,False,16,4.07224258423391
0.1295,True,488,4.07224258423391
0.3177,False,2,1.0
0.1469,True,63,5.0
0.195,False,1,4.0
0.15,True,61,4.07224258423391
0.09,False,135,4.07224258423391
0.2085,True,1,3.0
0.271,False,91,2.0
0.23,False,42,4.07224258423391
0.1795,True,1,4.0
0.1725,True,1,4.0
0.1189,True,1,6.0
0.2909,False,38,2.0
0.07,True,64,7.0
0.3177,True,37,1.0
0.3177,True,27,1.0
0.35,False,4,4.07224258423391
0.2324,False,15,3.0
0.2045,False,1,4.0
0.085,False,116,4.07224258423391
0.1153,True,1,6.0
0.35,False,63,4.07224258423391
0.1349,False,1,5.0
0.1465,True,1,5.0
0.188,True,57,4.07224258423391
0.07,False,17,4.07224258423391
0.266,False,35,4.07224258423391
0.0765,False,367,4.07224258423391
0.2432,False,60,3.0
0.3,False,28,4.07224258423391
0.2469,False,16,3.0
0.2699,False,2,3.0
0.2179,False,94,4.0
0.3177,False,50,1.0
0.19,False,276,4.07224258423391
0.1699,True,52,5.0
0.1415,True,1,5.0
0.1049,True,175,6.0
0.0853,True,241,7.0
0.135,True,112,6.0
0.105,True,1,6.0
0.093,True,399,6.0
0.2075,False,15,4.07224258423391
0.21,False,72,4.0
0.1485,False,155,5.0
0.1559,False,1,5.0
0.205,True,320,4.07224258423391
0.2859,False,61,2.0
0.15,True,190,4.07224258423391
0.19,False,41,4.07224258423391
0.2969,False,31,2.0
0.35,False,8,4.07224258423391
0.1579,True,1,5.0
0.092,False,138,6.0
0.1845,False,38,5.0
0.1169,True,137,6.0
0.3177,True,48,1.0
0.1211,True,156,4.07224258423391
0.35,True,17,2.0
0.1399,True,157,5.0
0.099,True,1,6.0
0.1449,True,66,5.0
0.3177,False,58,1.0
0.1774,False,40,4.0
0.2853,False,19,4.07224258423391
0.35,False,37,2.0
0.173,False,1,4.0
0.091,True,38,4.07224258423391
0.1725,True,157,4.0
0.3199,False,140,2.0
0.264,True,89,3.0
0.11,False,84,4.07224258423391
0.34,False,44,4.07224258423391
0.1189,True,441,6.0
0.2549,False,81,2.0
0.184,False,1,4.0
0.1939,False,2,4.0
0.1585,True,1,4.0
0.1639,False,1,5.0
0.114,True,138,6.0
0.1744,True,130,6.0
0.2699,True,52,3.0
0.2639,True,17,4.07224258423391
0.23,True,122,4.07224258423391
0.198,False,135,4.07224258423391
0.2272,False,13,3.0
0.1655,False,196,4.0
0.1359,True,167,5.0
0.1535,True,1,5.0
0.1024,True,25,4.07224258423391
0.1034,False,1,6.0
0.0666,True,408,7.0
0.0716,False,1,7.0
0.1099,True,1,6.0
0.201,False,9,3.0
0.15,True,1,5.0
0.1435,False,1,5.0
0.1509,True,1,5.0
0.185,True,8,4.07224258423391
0.2561,True,7,3.0
0.1825,False,1,4.0
0.162,True,264,5.0
0.0949,False,143,6.0
0.1459,True,1,5.0
0.1883,False,183,4.0
0.2357,True,463,4.07224258423391
0.2724,False,1,2.0
0.1419,True,1,5.0
0.2148,True,22,4.0
0.2192,True,105,4.07224258423391
0.1899,True,27,4.0
0.2253,False,14,4.0
0.2259,True,57,4.0
0.18,True,85,4.07224258423391
0.197,True,1,4.0
0.111,False,86,6.0
0.2045,False,2,4.0
0.1875,True,3,4.0
0.2375,False,24,4.07224258423391
0.2179,False,1,4.0
0.1535,False,2,5.0
0.1699,True,341,5.0
0.2235,True,1,3.0
0.3177,False,3,1.0
0.3058,False,78,2.0
0.1769,False,1,5.0
0.08,True,15,4.07224258423391
0.223,False,190,4.07224258423391
0.1334,False,1,6.0
0.14,True,135,4.07224258423391
0.1399,False,212,5.0
0.2,True,56,4.07224258423391
0.173,True,99,4.0
0.183,True,13,5.0
0.2099,True,1,4.0
0.1399,False,1,5.0
0.111,True,34,6.0
0.1177,True,81,5.0
0.1559,True,75,5.0
0.0695,True,38,4.07224258423391
0.3177,True,45,1.0
0.1979,True,8,4.0
0.1665,True,57,4.07224258423391
0.201,False,1,3.0
0.2625,True,97,3.0
0.2099,False,129,4.0
0.0565,True,78,7.0
0.114,False,191,4.07224258423391
0.2272,False,127,3.0
0.2774,False,4,2.0
0.35,True,38,4.07224258423391
0.1905,False,113,4.07224258423391
0.2181,True,16,4.0
0.1355,False,1,5.0
0.183,True,96,5.0
0.1239,True,1,6.0
0.118,True,137,4.07224258423391
0.0839,True,173,7.0
0.3304,True,64,2.0
0.2629,False,1,2.0
0.0875,False,5,4.07224258423391
0.2015,True,71,4.07224258423391
0.24,False,2,4.07224258423391
0.3049,True,92,3.0
0.2599,False,32,3.0
0.1774,True,81,4.0
0.2235,False,1,3.0
0.1153,True,1,6.0
0.29,False,66,3.0
0.1299,False,1,6.0
0.15,True,162,4.07224258423391
0.0769,False,1,7.0
0.155,True,1,5.0
0.152,True,86,5.0
0.1099,False,26,6.0
0.0899,False,31,6.0
0.1355,False,210,4.07224258423391
0.21,False,55,4.07224258423391
0.1489,True,244,4.07224258423391
0.1159,True,78,6.0
0.1334,True,1,6.0
0.187,True,1,4.0
0.2248,True,18,4.07224258423391
0.3435,True,96,2.0
0.16,True,25,4.07224258423391
0.184,True,1,4.0
0.152,False,1,5.0
0.2712,False,47,2.0
0.3199,False,117,2.0
0.2736,False,61,3.0
0.3099,False,153,2.0
0.187,True,1,4.0
0.0799,False,79,7.0
0.139,False,165,6.0
0.3199,False,62,2.0
0.1769,True,151,5.0
0.29,False,32,4.07224258423391
0.1647,True,260,4.07224258423391
0.2705,True,35,3.0
0.1099,True,1,6.0
0.198,True,2,4.0
0.1485,False,1,5.0
0.2172,False,60,4.07224258423391
0.255,True,87,1.0
0.2394,False,1,3.0
0.099,True,1,6.0
0.3304,True,40,2.0
0.1235,True,831,4.07224258423391
0.2049,True,33,4.0
0.085,True,92,4.07224258423391
0.099,True,1,6.0
0.1153,False,225,6.0
0.2159,False,129,4.0
0.3177,True,29,1.0
0.28,True,1,4.07224258423391
0.0766,False,109,7.0
0.1,True,373,4.07224258423391
0.1915,True,1,4.0
0.29,True,55,4.07224258423391
0.2687,False,147,3.0
0.265,False,42,4.07224258423391
0.3177,True,43,1.0
0.1465,False,1,5.0
0.35,False,13,4.07224258423391
0.231,False,90,3.0
0.3134,False,61,1.0
0.197,True,1,4.0
0.1469,True,82,5.0
0.155,True,103,4.07224258423391
0.3199,False,4,2.0
0.2333,False,145,4.0
0.3199,False,42,2.0
0.2,True,200,4.07224258423391
0.2099,True,51,4.0
0.1725,True,1,4.0
0.3177,False,32,1.0
0.24,False,22,4.07224258423391
0.1734,False,9,4.0
0.1765,False,1,4.0
0.1105,True,62,4.07224258423391
0.1765,True,110,4.0
0.3257,False,43,4.07224258423391
0.2623,True,182,3.0
0.0854,True,127,7.0
0.1597,True,184,4.07224258423391
0.2424,False,1,2.0
0.21,False,23,4.07224258423391
0.2003,False,68,4.07224258423391
0.1199,True,1,6.0
0.1875,False,1,4.0
0.3435,False,205,2.0
0.1875,False,1,4.0
0.1173,True,185,6.0
0.19,False,18,4.07224258423391
0.195,True,1,4.0
0.2419,True,2,3.0
0.2019,True,44,4.0
0.23,False,44,4.07224258423391
0.0649,True,162,7.0
0.2235,False,1,3.0
0.2124,True,81,4.0
0.1239,False,1,6.0
0.2599,False,51,3.0
0.1774,True,51,4.0
0.1875,True,1,4.0
0.2452,True,250,3.0
0.1551,True,39,6.0
0.1049,False,39,6.0
0.184,True,36,4.0
0.1768,False,34,5.0
0.1585,False,1,5.0
0.2324,True,21,4.07224258423391
0.194,True,1,4.0
0.2346,False,21,3.0
0.3177,True,73,1.0
0.2712,False,50,2.0
0.17,False,19,4.07224258423391
0.2712,False,1,2.0
0.1749,True,365,5.0
0.162,False,82,4.0
0.25,False,64,3.0
0.0703,False,51,6.0
0.322,False,33,2.0
0.29,True,68,4.07224258423391
0.11,True,3,4.07224258423391
0.1299,False,1,6.0
0.2925,False,1,2.0
0.115,False,205,4.07224258423391
0.0769,True,95,7.0
0.1875,True,1,4.0
0.29,False,36,4.07224258423391
0.2699,True,141,3.0
0.16,True,78,4.07224258423391
0.1049,True,403,6.0
0.239,False,7,4.07224258423391
0.0599,True,37,7.0
0.1449,False,87,5.0
0.3199,False,8,2.0
0.2468,False,159,4.0
0.1519,True,1,5.0
0.1469,False,83,5.0
0.29,True,51,4.07224258423391
0.1734,True,261,4.0
0.16,True,1,4.07224258423391
0.0699,True,280,7.0
0.092,True,133,6.0
0.1159,True,47,6.0
0.1203,True,284,6.0
0.1,False,2,4.07224258423391
0.2045,False,1,4.0
0.2346,False,43,3.0
0.1249,True,139,6.0
0.1679,False,135,5.0
0.23,False,123,4.07224258423391
0.2969,False,58,2.0
0.2045,True,1,4.0
0.3134,True,1,1.0
0.0945,False,96,6.0
0.2199,True,1,3.0
0.187,False,1,4.0
0.2394,False,1,3.0
0.28,False,38,4.07224258423391
0.176,False,3,4.0
0.0869,True,73,7.0
0.2085,False,104,5.0
0.24,False,7,4.07224258423391
0.12,False,49,4.07224258423391
0.2498,True,25,4.0
0.2804,False,13,3.0
0.1585,False,3,4.0
0.0974,False,19,6.0
0.1495,True,198,4.07224258423391
0.24,False,19,4.07224258423391
0.1915,True,1,4.0
0.17,False,16,4.07224258423391
0.145,True,123,4.07224258423391
0.2549,False,1,2.0
0.1535,False,1,4.0
0.1275,True,152,4.07224258423391
0.1515,True,304,5.0
0.1509,True,144,5.0
0.1314,True,1,5.0
0.322,True,111,2.0
0.3127,False,81,1.0
0.3199,True,1,1.0
0.0763,False,241,4.07224258423391
0.2699,True,15,3.0
0.1799,False,11,5.0
0.1302,True,106,4.07224258423391
0.1874,False,12,4.0
0.1296,False,149,6.0
0.1029,False,88,6.0
0.0774,True,56,4.07224258423391
0.0974,True,44,6.0
0.2672,True,94,3.0
0.3125,False,3,1.0
0.089,False,216,6.0
0.3177,False,54,1.0
0.25,True,42,4.07224258423391
0.178,False,267,4.07224258423391
0.2699,False,1,2.0
0.0929,True,15,6.0
0.2468,True,1,4.0
0.114,True,246,6.0
0.2015,True,67,4.0
0.19,False,97,4.07224258423391
0.1099,True,237,6.0
0.105,True,414,4.07224258423391
0.1749,False,1,4.0
0.31,False,84,1.0
0.15,True,86,4.07224258423391
0.179,True,137,6.0
0.2218,True,26,4.0
0.2225,False,1,3.0
0.242,True,96,4.07224258423391
0.2287,True,55,3.0
0.1203,False,1,6.0
0.0869,True,110,7.0
0.2699,True,80,3.0
0.3177,False,30,1.0
0.3059,False,2,1.0
0.2193,False,39,2.0
0.0809,True,336,7.0
0.143,False,168,4.07224258423391
0.335,False,17,4.07224258423391
0.099,False,1,6.0
0.0872,True,87,4.07224258423391
0.0961,True,583,7.0
0.1274,False,1,5.0
0.0874,False,1,6.0
0.1029,False,37,6.0
0.1395,True,318,6.0
0.1399,True,1,5.0
0.2181,False,3,4.0
0.102,True,225,6.0
0.0565,True,42,7.0
0.2549,False,1,2.0
0.1585,False,1,4.0
0.275,True,125,3.0
0.0974,True,1,6.0
0.2049,True,1,4.0
0.3304,True,25,2.0
0.1664,True,14,5.0
0.2574,True,1,2.0
0.184,False,1,4.0
0.2399,True,17,3.0
0.105,True,1,6.0
0.16,True,32,4.07224258423391
0.201,True,1,3.0
0.28,False,30,4.07224258423391
0.3177,False,36,1.0
0.1189,True,1,6.0
0.132,False,107,4.07224258423391
0.2344,False,1,3.0
0.1509,False,83,5.0
0.1734,False,27,4.0
0.14,True,1,5.0
0.1,False,29,4.07224258423391
0.2511,True,52,3.0
0.1905,True,3,4.0
0.0849,False,344,7.0
0.0875,False,40,4.07224258423391
0.2419,False,1,3.0
0.1355,False,1,5.0
0.0769,True,228,7.0
0.139,True,100,6.0
0.176,False,1,4.0
0.085,False,242,4.07224258423391
0.2346,False,1,3.0
0.2958,False,9,2.0
0.3304,True,8,2.0
0.2179,False,13,4.0
0.208,False,1,3.0
0.08,False,101,4.07224258423391
0.1385,True,65,6.0
0.155,False,3,5.0
0.1939,False,1,4.0
0.1039,True,1,6.0
0.102,True,248,6.0
0.1151,True,200,6.0
0.1045,False,82,4.07224258423391
0.2489,True,86,3.0
0.19,True,63,4.07224258423391
0.2218,True,132,4.0
0.2492,False,165,3.0
0.3177,True,9,1.0
0.3199,False,94,2.0
0.1949,False,100,4.0
0.0809,True,127,7.0
0.1585,False,1,4.0
0.1899,True,32,4.0
0.3099,True,73,2.0
0.0779,True,140,7.0
0.1799,True,75,5.0
0.263,True,57,2.0
0.18,True,5,1.0
0.1415,False,67,4.07224258423391
0.1799,True,26,5.0
0.28,False,1,2.0
0.18,False,494,4.07224258423391
0.176,False,1,4.0
0.29,False,15,4.07224258423391
0.197,False,1,4.0
0.2205,True,69,4.0
0.2259,True,44,4.0
0.2304,False,34,3.0
0.115,True,78,4.07224258423391
0.2769,True,1,2.0
0.0649,True,94,7.0
0.1159,False,1,6.0
0.1325,False,166,4.07224258423391
0.1189,True,98,6.0
0.1899,True,142,4.0
0.1621,True,10,5.0
0.1734,False,1,4.0
0.3435,False,74,2.0
0.1742,True,370,4.07224258423391
0.152,True,1,5.0
0.1902,False,27,4.0
0.04,True,2,4.07224258423391
0.1756,False,138,4.07224258423391
0.14,False,1,5.0
0.1138,False,54,6.0
0.12,False,100,4.07224258423391
0.2235,False,1,3.0
0.1189,True,1,6.0
0.1299,False,1,6.0
0.099,True,683,6.0
0.285,True,1,2.0
0.1203,True,262,6.0
0.1824,True,1,4.0
0.0766,True,123,7.0
0.3199,False,56,2.0
0.176,False,1,4.0
0.2958,False,9,2.0
0.092,True,176,6.0
0.132,True,135,4.07224258423391
0.1765,False,1,4.0
0.3177,True,10,1.0
0.1469,True,88,5.0
0.2489,True,26,4.0
0.2124,False,61,4.0
0.1399,True,179,5.0
0.15,False,139,4.07224258423391
0.2378,False,10,2.0
0.225,True,47,4.07224258423391
0.1274,True,274,6.0
0.2045,False,1,4.0
0.0904,True,229,4.07224258423391
0.073,True,240,4.07224258423391
0.2999,True,46,2.0
0.2712,False,29,2.0
0.3165,False,37,2.0
0.1774,True,42,4.0
0.1223,True,33,6.0
0.0869,True,237,7.0
0.1899,False,30,4.0
0.2099,False,140,4.0
0.2489,False,50,4.0
0.2095,False,214,4.07224258423391
0.285,False,2,2.0
0.1902,True,92,4.0
0.3177,False,22,1.0
0.1449,True,151,5.0
0.127,True,281,6.0
0.3177,False,32,1.0
0.1249,False,170,6.0
0.2899,True,143,3.0
0.1274,True,260,5.0
0.1396,True,15,6.0
0.0799,False,84,7.0
0.1852,False,24,5.0
0.087,False,316,4.07224258423391
0.1169,False,1,6.0
0.201,True,541,4.07224258423391
0.0899,False,125,6.0
0.2599,True,68,3.0
0.19,True,202,4.07224258423391
0.0879,True,1,6.0
0.2747,False,94,4.07224258423391
0.1664,True,9,5.0
0.2932,False,38,2.0
0.1435,False,1,5.0
0.1585,False,1,4.0
0.2712,True,1,2.0
0.0999,True,120,6.0
0.084,False,36,4.07224258423391
0.1499,False,74,5.0
0.2624,False,1,2.0
0.35,True,84,2.0
0.1579,True,286,5.0
0.3304,False,29,2.0
0.2574,False,71,3.0
0.184,False,1,4.0
0.1,True,79,4.07224258423391
0.3199,False,31,1.0
0.2865,False,76,4.07224258423391
0.1442,False,31,4.07224258423391
0.2489,False,36,4.0
0.1902,True,16,4.0
0.3199,True,71,1.0
0.1139,True,1,6.0
0.2645,True,137,3.0
0.3177,True,3,1.0
0.15,False,1,5.0
0.2468,False,19,4.0
0.11,False,3,4.07224258423391
0.2148,False,11,4.0
0.31,True,225,4.07224258423391
0.2859,False,43,2.0
0.13,False,179,4.07224258423391
0.1778,False,25,4.07224258423391
0.1274,True,54,5.0
0.21,True,241,4.07224258423391
0.2562,True,50,4.07224258423391
0.1699,False,1,5.0
0.2969,True,33,2.0
0.1249,True,146,6.0
0.285,True,1,2.0
0.2076,False,38,4.07224258423391
0.2492,False,155,3.0
0.3199,True,92,2.0
0.2049,False,144,4.0
0.2474,True,28,2.0
0.0729,True,36,4.07224258423391
0.09,True,387,4.07224258423391
0.2561,True,14,3.0
0.1774,True,228,4.0
0.2849,False,92,2.0
0.2924,True,1,1.0
0.3177,False,40,1.0
0.2049,True,1,4.0
0.2218,False,5,4.0
0.1585,True,1,5.0
0.3177,False,8,1.0
0.285,False,1,2.0
0.1314,False,1,5.0
0.093,True,378,7.0
0.3177,True,43,1.0
0.3177,True,9,1.0
0.1679,False,251,5.0
0.0699,True,126,7.0
0.071,True,196,7.0
0.3399,True,42,1.0
0.198,False,1,4.0
0.1905,True,1,4.0
0.1643,True,174,4.07224258423391
0.1299,False,323,5.0
0.2738,False,16,3.0
0.1284,True,5,4.07224258423391
0.2225,True,3,3.0
0.2634,False,106,3.0
0.1,True,368,4.07224258423391
0.184,False,4,4.0
0.1239,False,1,6.0
0.3177,False,2,1.0
0.1485,True,1,5.0
0.262,False,300,4.07224258423391
0.2506,False,69,3.0
0.1224,True,121,5.0
0.2,True,99,4.07224258423391
0.322,False,74,2.0
0.3177,False,56,1.0
0.105,False,1,6.0
0.1434,False,55,4.0
0.1874,True,88,4.0
0.2019,False,333,4.07224258423391
0.2024,True,1,4.0
0.1799,False,38,5.0
0.1153,False,274,6.0
0.17,False,19,4.07224258423391
0.198,False,1,4.0
0.092,False,80,6.0
0.17,False,90,2.0
0.1535,True,1,5.0
0.2426,True,245,4.07224258423391
0.2249,True,289,4.0
0.2149,True,221,4.07224258423391
0.1824,False,1,4.0
0.1559,True,4,5.0
0.25,False,11,4.07224258423391
0.275,False,39,3.0
0.09,False,60,4.07224258423391
0.231,False,1,3.0
0.29,False,13,4.07224258423391
0.2552,False,1,3.0
0.2049,False,1,4.0
0.1189,True,62,6.0
0.1664,True,282,5.0
0.0809,True,1,7.0
0.3177,True,16,1.0
0.2983,False,64,2.0
0.316,True,84,2.0
0.2725,True,285,3.0
0.1355,True,1,5.0
0.28,False,14,4.07224258423391
0.22,True,67,4.07224258423391
0.144,True,1,5.0
0.1579,True,59,5.0
0.199,True,187,4.0
0.2124,True,59,4.0
0.1419,True,1,5.0
0.3177,True,6,1.0
0.2099,False,62,4.07224258423391
0.0879,False,99,6.0
0.1474,False,26,5.0
0.3199,False,123,2.0
0.2537,False,8,3.0
0.19,False,382,4.07224258423391
0.1795,True,162,4.07224258423391
0.0749,True,224,7.0
0.2672,True,39,3.0
0.3177,True,29,1.0
0.1419,True,1,5.0
0.0945,True,536,7.0
0.1685,True,551,4.07224258423391
0.197,True,20,4.0
0.182,False,27,4.07224258423391
0.1189,False,1,6.0
0.2259,True,151,3.0
0.093,True,1,6.0
0.152,True,1,5.0
0.2118,False,107,4.0
0.092,True,123,6.0
0.2,True,49,4.07224258423391
0.1249,False,89,6.0
0.2599,True,45,3.0
0.1199,False,1,6.0
0.1979,True,1,4.0
0.2218,True,3,4.0
0.1795,False,1,4.0
0.3199,False,7,2.0
0.2859,False,62,2.0
0.295,False,32,3.0
0.0545,True,55,4.07224258423391
0.1099,True,1,6.0
0.194,False,111,4.0
0.176,False,1,4.0
0.118,True,313,4.07224258423391
0.0964,False,115,6.0
0.1485,True,1,5.0
0.1984,True,1,4.0
0.2499,False,35,3.0
0.18,True,103,4.07224258423391
0.2024,True,190,4.0
0.1185,False,86,4.07224258423391
0.23,False,45,4.07224258423391
0.2399,True,16,3.0
0.2059,True,1,4.0
0.175,True,528,4.07224258423391
0.23,False,5,4.07224258423391
0.1899,True,251,5.0
0.112,True,153,4.07224258423391
0.1089,True,260,6.0
0.285,False,5,2.0
0.3032,True,21,2.0
0.1334,True,1,6.0
0.1029,False,1,6.0
0.2492,False,139,3.0
0.197,False,1,4.0
0.155,False,87,4.07224258423391
0.201,True,114,3.0
0.127,True,73,6.0
0.325,False,290,4.07224258423391
0.2786,True,1,2.0
0.1435,False,89,5.0
0.2085,False,1,3.0
0.12,False,6,4.07224258423391
0.29,False,20,4.07224258423391
0.162,True,13,4.0
0.1139,True,1,6.0
0.1745,False,1,4.0
0.183,True,157,5.0
0.29,True,45,4.07224258423391
0.2725,False,102,3.0
0.1905,False,1,4.0
0.0959,False,253,6.0
0.3435,False,51,2.0
0.1559,False,1,5.0
0.1139,True,1,6.0
0.24,True,8,4.07224258423391
0.0749,True,20,7.0
0.2924,True,1,1.0
0.3177,True,40,1.0
0.184,True,22,4.0
0.2379,False,17,3.0
0.1665,True,197,4.07224258423391
0.1,True,580,4.07224258423391
0.35,False,22,2.0
0.195,True,2,4.0
0.1509,True,1,5.0
0.2394,False,16,3.0
0.1185,False,268,4.07224258423391
0.1609,True,89,5.0
0.166,False,69,4.0
0.155,True,61,4.07224258423391
0.231,True,11,3.0
0.245,True,226,4.07224258423391
0.162,True,1,4.0
0.215,False,1,3.0
0.2599,False,64,3.0
0.1551,True,147,6.0
0.2085,False,1,3.0
0.1515,True,162,4.07224258423391
0.0699,False,67,7.0
0.2699,False,145,3.0
0.132,False,229,4.07224258423391
0.19,False,45,4.07224258423391
0.2712,False,1,2.0
0.1206,False,33,3.0
0.35,False,78,4.07224258423391
0.2179,True,97,4.0
0.15,True,17,4.07224258423391
0.158,False,15,4.07224258423391
0.092,False,137,6.0
0.2599,True,207,3.0
0.2579,True,1,3.0
0.1639,True,1,5.0
0.1551,True,35,6.0
0.25,False,127,4.07224258423391
0.1074,False,192,6.0
0.2958,True,76,2.0
0.0964,True,162,6.0
0.2489,True,19,4.0
0.201,False,1,3.0
0.35,False,12,4.07224258423391
0.1694,True,165,4.07224258423391
0.1045,True,91,4.07224258423391
0.2492,True,48,3.0
0.1465,True,206,4.07224258423391
0.215,False,1,3.0
0.1315,True,464,4.07224258423391
0.1775,True,81,4.07224258423391
0.2359,True,89,3.0
0.0839,False,52,7.0
0.2554,False,8,2.0
0.2441,False,112,4.07224258423391
0.2625,True,114,3.0
0.1029,False,96,6.0
0.2272,False,1,3.0
0.3177,False,2,1.0
0.15,False,164,4.07224258423391
0.2151,True,321,5.0
0.152,True,36,5.0
0.34,False,111,1.0
0.2492,True,56,3.0
0.2272,False,1,3.0
0.0716,True,327,7.0
0.17,False,189,4.07224258423391
0.14,False,1,5.0
0.2121,False,10,4.0
0.2398,False,208,4.0
0.2715,True,41,4.07224258423391
0.3258,True,28,2.0
0.1419,True,1,5.0
0.316,False,38,2.0
0.093,True,1,6.0
0.1535,False,1,5.0
0.1551,True,25,6.0
0.0669,False,286,7.0
0.1139,True,1,6.0
0.084,False,32,4.07224258423391
0.189,True,214,4.07224258423391
0.2398,False,6,4.0
0.1695,True,1,4.0
0.2199,True,66,3.0
0.2624,False,62,3.0
0.092,False,172,6.0
0.3199,True,120,2.0
0.1474,True,1,5.0
0.197,False,55,4.0
0.0839,True,183,7.0
0.166,True,1,4.0
0.1626,False,203,5.0
0.2629,True,1,2.0
0.118,False,38,4.07224258423391
0.14,False,15,4.07224258423391
0.144,False,2,5.0
0.166,True,1,4.0
0.2225,False,24,3.0
0.3127,True,3,1.0
0.2235,True,54,3.0
0.29,False,16,4.07224258423391
0.1699,True,1,5.0
0.185,True,210,4.07224258423391
0.2999,False,13,2.0
0.125,True,85,4.07224258423391
0.29,False,54,4.07224258423391
0.1414,True,85,5.0
0.285,False,7,4.07224258423391
0.0649,True,88,7.0
0.1269,False,112,6.0
0.3058,True,7,2.0
0.231,True,1,3.0
0.1419,True,1,5.0
0.2225,False,28,4.07224258423391
0.11,False,37,4.07224258423391
0.0854,True,71,7.0
0.27,False,54,4.07224258423391
0.3177,True,65,1.0
0.1428,False,81,4.07224258423391
0.2916,True,1,2.0
0.285,False,32,4.07224258423391
0.22,True,61,4.0
0.059,True,138,4.07224258423391
0.3149,False,106,2.0
0.29,False,8,4.07224258423391
0.092,False,109,6.0
0.1203,False,108,6.0
0.275,False,44,3.0
0.3177,False,78,1.0
0.2958,True,37,2.0
0.3199,True,61,2.0
0.155,False,1,5.0
0.1314,True,1,5.0
0.3099,True,54,2.0
0.2958,False,10,2.0
0.1385,False,32,6.0
0.1509,True,171,5.0
0.1249,True,1,6.0
0.1769,True,1,5.0
0.2809,True,47,2.0
0.148,True,95,4.07224258423391
0.2469,True,1,3.0
0.35,True,10,4.07224258423391
0.1679,True,1,5.0
0.3222,False,33,4.07224258423391
0.1752,True,16,5.0
0.2099,True,68,4.0
0.26,False,57,4.07224258423391
0.2509,False,79,4.07224258423391
0.2085,False,1,3.0
0.183,True,43,4.07224258423391
0.1247,True,392,4.07224258423391
0.2015,True,72,4.0
0.0954,False,77,4.07224258423391
0.115,False,104,4.07224258423391
